idx,A,B,C,mu,alpha,ehomo,elumo,egap,R2,zpve,U0,U,H,G,Cv,E
4231,1.38373,0.80177,0.73613,4.6334,79.96,0.04625,-0.23853,0.28478,1814.7792,0.198193,-686.94651,-686.934764,-686.933819,-686.982908,46.396,-687.144702934
4232,1.32391,0.78127,0.72181,3.292,79.38,0.04775,-0.25532,0.30307,1855.6045,0.198473,-686.948943,-686.93718,-686.936235,-686.986171,46.261,-687.147416231
4233,1.35054,0.76282,0.59021,3.6823,80.25,0.04188,-0.24781,0.28969,2006.6002,0.197286,-686.942867,-686.930627,-686.929682,-686.980071,47.514,-687.140153273
4234,1.48032,0.7763,0.6049,4.1115,80.0,0.04167,-0.25362,0.29529,1952.2656,0.197899,-686.945804,-686.933891,-686.932947,-686.982794,46.823,-687.143703323
4235,1.44292,0.77349,0.64771,3.1618,79.85,0.03948,-0.25829,0.29777,1909.1749,0.198816,-686.958214,-686.946603,-686.945659,-686.994426,46.247,-687.157029848
4236,1.53729,0.73328,0.59399,2.4319,79.97,0.05017,-0.25448,0.30465,1989.8236,0.198516,-686.955095,-686.943312,-686.942368,-686.991943,46.4,-687.153610153
4238,1.44858,0.75899,0.69494,0.9788,79.39,0.04656,-0.25786,0.30442,1868.3775,0.199077,-686.955855,-686.944406,-686.943462,-686.992076,45.676,-687.154931693
4239,1.40384,0.73739,0.70121,1.7033,79.4,0.04481,-0.24685,0.29166,1888.9625,0.197891,-686.949202,-686.937209,-686.936264,-686.985943,47.071,-687.147092795
4240,1.3702,0.82545,0.65713,3.2721,80.09,0.05017,-0.24933,0.2995,1880.2974,0.19828,-686.949645,-686.937957,-686.937013,-686.986056,46.324,-687.147925515
4241,1.44616,0.74795,0.64095,3.1162,79.88,0.04586,-0.24907,0.29493,1939.5936,0.197749,-686.948588,-686.936387,-686.935443,-686.985831,47.242,-687.146337374
4242,1.35925,0.72094,0.65908,1.9289,79.79,0.04293,-0.26386,0.30679,1955.7881,0.198675,-686.950928,-686.93928,-686.938336,-686.98747,46.183,-687.149602977
4243,1.38691,0.74219,0.58082,1.5766,80.01,0.04653,-0.26443,0.31096,2031.3162,0.198027,-686.949169,-686.937156,-686.936211,-686.986614,46.737,-687.147196114
4244,1.309,0.84143,0.64184,5.6065,79.81,0.03717,-0.24656,0.28373,1898.2032,0.197653,-686.939769,-686.927731,-686.926787,-686.976995,46.989,-687.137421749
4245,1.53718,0.70501,0.66084,3.2122,79.92,0.04305,-0.25508,0.29813,1935.3023,0.197466,-686.941178,-686.928983,-686.928039,-686.979194,47.138,-687.138643945
4246,1.26696,0.81407,0.6554,2.4311,80.06,0.0349,-0.25244,0.28734,1918.1492,0.197681,-686.942789,-686.930621,-686.929677,-686.980258,47.1,-687.14046987
4247,1.30502,0.80313,0.67285,3.8585,79.97,0.03919,-0.23816,0.27735,1890.5253,0.196878,-686.934638,-686.922155,-686.921211,-686.972118,47.821,-687.131515352
4249,1.38786,0.82085,0.71032,1.9509,79.24,0.03246,-0.24812,0.28058,1818.6649,0.198484,-686.947886,-686.936059,-686.935115,-686.984415,46.604,-687.146369845
4250,1.53651,0.72955,0.58376,4.6017,80.05,0.03482,-0.25368,0.2885,2007.5318,0.197332,-686.937803,-686.925399,-686.924455,-686.975869,47.203,-687.135134461
4251,1.42839,0.7983,0.69211,3.5292,80.04,0.04838,-0.24864,0.29702,1850.8634,0.198107,-686.950779,-686.938989,-686.938045,-686.987201,46.48,-687.148885161
4252,1.60545,0.72269,0.66364,3.9096,79.97,0.04815,-0.25333,0.30148,1902.6616,0.198787,-686.958933,-686.947336,-686.946391,-686.995215,46.033,-687.157720085
4253,1.60347,0.69238,0.65628,5.0934,80.17,0.03337,-0.24736,0.28073,1941.4577,0.197778,-686.948438,-686.936511,-686.935567,-686.985072,46.769,-687.146215739
4254,1.27565,0.83323,0.71964,1.2962,79.36,0.05353,-0.25816,0.31169,1830.9113,0.198808,-686.952542,-686.940938,-686.939993,-686.988913,46.135,-687.151349539
4255,1.63269,0.71035,0.6265,4.4442,80.05,0.045,-0.23951,0.28451,1954.6236,0.197876,-686.943814,-686.931679,-686.930734,-686.981062,46.842,-687.141689948
4256,2.85948,0.54538,0.47463,0.0,120.27,-0.02476,-0.22221,0.19745,2312.3037,0.182022,-463.124056,-463.115189,-463.114245,-463.158606,36.278,-463.306078149
4261,1.66473,0.21622,0.20254,0.0671,130.05,0.08122,-0.294,0.37522,5636.5993,0.36233,-472.601413,-472.585224,-472.58428,-472.647287,57.832,-472.963743464
4262,2.64728,0.20466,0.20371,0.0127,129.64,0.07981,-0.29391,0.37372,5639.4767,0.362477,-472.598462,-472.58235,-472.581406,-472.644785,57.722,-472.960938755
4263,2.26542,0.20776,0.19803,0.0533,129.83,0.0838,-0.293,0.3768,5690.7018,0.362649,-472.59814,-472.582059,-472.581115,-472.644035,57.69,-472.960788761
4264,1.17442,0.26536,0.22697,0.0572,129.6,0.08276,-0.29614,0.3789,5032.0007,0.362327,-472.59987,-472.583661,-472.582717,-472.646684,57.812,-472.962196628
4265,2.6458,0.18443,0.17945,0.0554,130.49,0.09164,-0.29214,0.38378,6261.0272,0.362166,-472.601544,-472.585257,-472.584313,-472.64765,57.895,-472.963710268
4266,1.5218,0.23876,0.2156,0.0677,129.74,0.08217,-0.29569,0.37786,5271.2089,0.362567,-472.599701,-472.583601,-472.582657,-472.645446,57.743,-472.96226741
4267,1.21951,0.23085,0.20306,0.066,130.28,0.08277,-0.29476,0.37753,5587.0605,0.361954,-472.603196,-472.586818,-472.585874,-472.650313,57.986,-472.965149912
4268,2.56089,0.17649,0.17165,0.0588,130.9,0.09059,-0.28989,0.38048,6527.5147,0.362078,-472.602984,-472.586659,-472.585715,-472.64883,57.957,-472.965061674
4269,2.53076,0.18852,0.18338,0.0567,130.69,0.09292,-0.29596,0.38888,6152.7489,0.36202,-472.601501,-472.585175,-472.584231,-472.647946,57.957,-472.963521502
4270,2.7512,0.21654,0.21553,0.0394,129.31,0.07722,-0.29423,0.37145,5354.3271,0.362756,-472.598401,-472.582406,-472.581462,-472.644353,57.574,-472.961156359
4271,1.93179,0.23609,0.22594,0.0703,129.1,0.07706,-0.29365,0.37071,5117.5976,0.363265,-472.596384,-472.580539,-472.579595,-472.641838,57.413,-472.959649687
4272,2.56738,0.1968,0.19266,0.0938,130.17,0.08673,-0.29143,0.37816,5882.5893,0.362508,-472.597142,-472.580994,-472.58005,-472.642733,57.796,-472.959650223
4273,2.1031,0.24338,0.23941,0.1006,128.53,0.07543,-0.2925,0.36793,4887.3783,0.362964,-472.592655,-472.576776,-472.575832,-472.638191,57.527,-472.955618148
4274,1.44725,0.24984,0.2253,0.0453,129.09,0.07949,-0.29383,0.37332,5077.9032,0.362719,-472.598298,-472.582289,-472.581345,-472.644229,57.626,-472.961016642
4275,3.13168,0.18552,0.18182,0.056,130.57,0.09245,-0.29301,0.38546,6178.7211,0.362368,-472.599728,-472.583509,-472.582565,-472.645664,57.846,-472.962095966
4276,2.52731,0.20893,0.20535,0.041,129.68,0.08269,-0.29124,0.37393,5561.3898,0.362609,-472.595653,-472.579578,-472.578634,-472.641226,57.747,-472.958262797
4277,1.88012,0.2292,0.22228,0.0599,129.28,0.07942,-0.29374,0.37316,5229.5279,0.362644,-472.598315,-472.582267,-472.581323,-472.644326,57.684,-472.960959342
4278,1.51268,0.25697,0.2328,0.098,128.83,0.0782,-0.29126,0.36946,4911.4954,0.362778,-472.595611,-472.5796,-472.578655,-472.641032,57.647,-472.958388984
4279,1.43406,0.28481,0.25473,0.0537,128.5,0.07497,-0.29382,0.36879,4551.058,0.362682,-472.59436,-472.578322,-472.577377,-472.640422,57.681,-472.957041542
4280,1.99913,0.19906,0.18809,0.0597,130.6,0.0924,-0.29452,0.38692,5988.9367,0.362266,-472.601287,-472.585045,-472.584101,-472.647428,57.861,-472.963553239
4281,2.53041,0.23857,0.23445,0.0207,128.43,0.07059,-0.29296,0.36355,4945.8446,0.36363,-472.59493,-472.579288,-472.578344,-472.639916,57.177,-472.958560574
4282,2.0053,0.23689,0.23356,0.0848,128.72,0.07676,-0.29442,0.37118,5010.6609,0.362924,-472.594156,-472.578281,-472.577337,-472.639642,57.564,-472.957079925
4283,2.08748,0.20875,0.19831,0.0057,129.95,0.08362,-0.29517,0.37879,5705.1876,0.362593,-472.599782,-472.583679,-472.582734,-472.645291,57.742,-472.962374953
4284,1.95749,0.20855,0.19635,0.0552,130.04,0.0841,-0.29607,0.38017,5750.3726,0.362521,-472.599776,-472.583655,-472.582711,-472.645705,57.747,-472.962297496
4285,2.032,0.20533,0.1954,0.0657,130.21,0.0916,-0.29579,0.38739,5794.4677,0.362339,-472.599891,-472.583679,-472.582735,-472.645976,57.843,-472.962230311
4286,1.46194,0.22659,0.20502,0.0237,129.95,0.08303,-0.29455,0.37758,5533.2665,0.362059,-472.601614,-472.585335,-472.584391,-472.647838,57.942,-472.963673136
4287,1.68322,0.21908,0.20342,0.054,129.72,0.08326,-0.2917,0.37496,5563.0448,0.362588,-472.599904,-472.58385,-472.582906,-472.645186,57.716,-472.962492378
4288,1.39046,0.266,0.23486,0.0546,129.61,0.07993,-0.29488,0.37481,4883.6144,0.362371,-472.597192,-472.581017,-472.580073,-472.643869,57.852,-472.959562873
4289,1.20236,0.28597,0.24483,0.0783,129.32,0.08044,-0.29369,0.37413,4703.6794,0.362451,-472.597343,-472.581227,-472.580282,-472.642837,57.824,-472.959793936
4290,1.39851,0.24505,0.22244,0.0613,129.35,0.07971,-0.29335,0.37306,5166.9841,0.362586,-472.599954,-472.583904,-472.58296,-472.645594,57.702,-472.962540208
4291,1.91016,0.2577,0.24288,0.059,128.19,0.07061,-0.29385,0.36446,4760.5771,0.363049,-472.595492,-472.57966,-472.578716,-472.641067,57.415,-472.958540251
4292,2.44984,0.24249,0.23806,0.076,128.91,0.07634,-0.29253,0.36887,4884.5137,0.362723,-472.594258,-472.578272,-472.577328,-472.640184,57.641,-472.956980539
4296,3.80279,0.18735,0.18681,0.0247,130.39,0.09317,-0.29791,0.39108,6056.8491,0.36257,-472.599769,-472.583687,-472.582743,-472.64528,57.713,-472.962338782
4299,1.67477,0.24641,0.24301,0.0499,129.11,0.08063,-0.29384,0.37447,4894.6757,0.36281,-472.595508,-472.579533,-472.578589,-472.640664,57.685,-472.958318198
4300,1.7882,0.22417,0.21299,0.0125,129.57,0.08306,-0.29331,0.37637,5392.1089,0.36255,-472.59822,-472.582137,-472.581193,-472.644149,57.73,-472.960769767
4301,1.91907,0.22329,0.21404,0.0142,129.49,0.08076,-0.29326,0.37402,5367.7924,0.362503,-472.598328,-472.582241,-472.581297,-472.644623,57.719,-472.96083067
4302,1.02819,0.34669,0.28667,0.0695,128.4,0.07592,-0.29446,0.37038,4149.9074,0.36281,-472.594014,-472.578051,-472.577107,-472.639729,57.639,-472.956823502
4303,2.47518,0.22434,0.22104,0.0646,128.91,0.07361,-0.29402,0.36763,5225.4368,0.362816,-472.597012,-472.581076,-472.580132,-472.642781,57.523,-472.959827733
4304,1.8627,0.22382,0.2138,0.0633,129.31,0.08327,-0.29521,0.37848,5369.9275,0.362816,-472.598297,-472.582322,-472.581378,-472.643705,57.594,-472.961112542
4305,2.68301,0.2269,0.22582,0.0626,128.83,0.07385,-0.29363,0.36748,5132.7723,0.363029,-472.596873,-472.581009,-472.580064,-472.642147,57.454,-472.959902661
4306,1.81561,0.2197,0.20566,0.0921,130.08,0.08964,-0.29398,0.38362,5523.9721,0.362333,-472.59735,-472.581136,-472.580192,-472.643333,57.868,-472.959683304
4307,2.3402,0.23531,0.23386,0.0743,128.78,0.07273,-0.29338,0.36611,4994.5917,0.363149,-472.593921,-472.578103,-472.577159,-472.638631,57.456,-472.95706992
4308,1.22598,0.28269,0.2431,0.0589,128.92,0.07621,-0.29561,0.37182,4729.3375,0.362734,-472.59827,-472.582224,-472.58128,-472.644759,57.634,-472.961003603
4309,2.05054,0.2326,0.22565,0.1082,129.18,0.07944,-0.29087,0.37031,5127.4901,0.362903,-472.593756,-472.577773,-472.576828,-472.639744,57.592,-472.956659457
4310,3.22144,0.17711,0.17309,0.0604,130.85,0.09097,-0.29139,0.38236,6455.69,0.362132,-472.601439,-472.585126,-472.584182,-472.647587,57.926,-472.963570071
4311,1.79675,0.25585,0.23649,0.0223,129.19,0.07673,-0.29194,0.36867,4868.8302,0.362604,-472.595821,-472.579766,-472.578822,-472.641386,57.719,-472.958425254
4312,2.35555,0.20316,0.19573,0.0604,130.08,0.09129,-0.29593,0.38722,5782.8135,0.362412,-472.599942,-472.583783,-472.582839,-472.645988,57.779,-472.962353794
4313,1.29784,0.23717,0.21192,0.052,129.91,0.08332,-0.29506,0.37838,5386.9812,0.362294,-472.601503,-472.585295,-472.584351,-472.647562,57.85,-472.96379699
4314,4.18434,0.17505,0.17148,0.0581,130.85,0.09175,-0.29252,0.38427,6483.7172,0.361907,-472.601609,-472.585184,-472.584239,-472.649388,58.001,-472.963515914
4315,1.42159,0.23835,0.2142,0.0484,129.4,0.08078,-0.29189,0.37267,5300.9052,0.362424,-472.600036,-472.583917,-472.582973,-472.646209,57.75,-472.962460253
4316,1.79263,0.21598,0.2015,0.031,129.95,0.09133,-0.29613,0.38746,5622.9866,0.362285,-472.600018,-472.583836,-472.582892,-472.646174,57.825,-472.962303517
4317,1.54613,0.22897,0.2188,0.0548,129.62,0.082,-0.295,0.377,5326.7566,0.362575,-472.599749,-472.583674,-472.58273,-472.6454,57.737,-472.962323541
4318,4.10156,0.16421,0.16077,0.0114,131.25,0.0906,-0.28987,0.38047,6891.2479,0.361908,-472.602979,-472.586545,-472.585601,-472.649511,58.005,-472.96488745
4319,1.87696,0.23448,0.22608,0.1045,129.24,0.08189,-0.29302,0.37491,5121.0046,0.362722,-472.595657,-472.579628,-472.578684,-472.641327,57.669,-472.958378857
4320,1.47112,0.24371,0.22325,0.0425,129.27,0.0831,-0.29493,0.37803,5147.1998,0.36271,-472.59826,-472.582244,-472.5813,-472.644074,57.65,-472.960969935
4321,1.66343,0.25639,0.23979,0.0518,128.73,0.07499,-0.29446,0.36945,4845.353,0.363046,-472.596647,-472.580822,-472.579878,-472.641907,57.468,-472.959692417
4322,2.99795,0.18631,0.18328,0.0053,130.19,0.08372,-0.2918,0.37552,6144.4416,0.362422,-472.599879,-472.583724,-472.58278,-472.645579,57.792,-472.962301733
4323,2.13913,0.21655,0.20914,0.083,129.65,0.08737,-0.29307,0.38044,5455.7956,0.362594,-472.595669,-472.579564,-472.57862,-472.64164,57.739,-472.958263743
4324,2.19673,0.22048,0.21218,0.0414,129.52,0.08753,-0.29218,0.37971,5383.3677,0.362659,-472.595676,-472.579619,-472.578674,-472.64097,57.72,-472.958334735
4325,2.52361,0.19746,0.19295,0.0572,130.08,0.08337,-0.29421,0.37758,5879.1008,0.362483,-472.599803,-472.583676,-472.582731,-472.645466,57.775,-472.962285756
4326,1.97077,0.22924,0.22006,0.0279,129.02,0.07825,-0.29241,0.37066,5231.4445,0.362845,-472.598406,-472.582461,-472.581517,-472.643905,57.57,-472.961251557
4327,1.15769,0.2853,0.25033,0.0466,128.87,0.08094,-0.29483,0.37577,4672.7882,0.362534,-472.595788,-472.579698,-472.578753,-472.641991,57.737,-472.958322082
4329,3.161,0.1683,0.16481,0.0651,131.07,0.09011,-0.28857,0.37868,6762.7377,0.362114,-472.603007,-472.586692,-472.585748,-472.648767,57.938,-472.965121521
4330,1.40142,0.26161,0.23679,0.0568,129.02,0.07894,-0.29367,0.37261,4884.0131,0.362754,-472.598244,-472.58224,-472.581296,-472.644151,57.624,-472.960998349
4331,1.53216,0.29607,0.26882,0.0769,128.46,0.0709,-0.2928,0.3637,4348.3669,0.362905,-472.592793,-472.57689,-472.575946,-472.638847,57.536,-472.955697482
4333,1.16017,0.27273,0.23379,0.0568,129.12,0.07939,-0.29417,0.37356,4900.6343,0.362449,-472.600004,-472.583906,-472.582962,-472.645915,57.741,-472.962452144
4334,2.95143,0.18441,0.18096,0.057,130.49,0.09168,-0.2935,0.38518,6217.982,0.362373,-472.601363,-472.585179,-472.584235,-472.646868,57.831,-472.963736247
4335,2.13867,0.25209,0.24884,0.0954,128.06,0.07602,-0.29352,0.36954,4724.1323,0.363357,-472.592441,-472.5767,-472.575756,-472.637457,57.339,-472.955797628
4336,2.62879,0.19282,0.19038,0.0592,129.81,0.07936,-0.28965,0.36901,5968.159,0.362549,-472.599965,-472.583876,-472.582931,-472.645717,57.701,-472.962513996
4337,1.62787,0.22477,0.21334,0.0733,129.48,0.07949,-0.29135,0.37084,5404.3267,0.362544,-472.599963,-472.583871,-472.582926,-472.64578,57.714,-472.962506769
4338,3.44319,0.18265,0.18186,0.003,130.37,0.09164,-0.29298,0.38462,6203.0007,0.362399,-472.599826,-472.583638,-472.582694,-472.645845,57.79,-472.962224993
4339,2.97988,0.20557,0.19992,0.0809,129.58,0.08389,-0.29066,0.37455,5638.1185,0.363036,-472.593759,-472.577843,-472.576899,-472.638855,57.555,-472.956794566
4340,2.1021,0.22601,0.21815,0.0717,129.17,0.07681,-0.29289,0.3697,5271.8194,0.362702,-472.598433,-472.58244,-472.581496,-472.643955,57.61,-472.961135138
4341,3.99065,0.17137,0.16764,0.0585,130.8,0.09049,-0.28999,0.38048,6620.0511,0.362152,-472.601458,-472.585121,-472.584176,-472.647679,57.921,-472.963609869
4342,4.80431,0.16801,0.16536,0.0,131.31,0.09281,-0.29334,0.38615,6716.2213,0.362254,-472.602746,-472.586455,-472.58551,-472.648457,57.911,-472.965000072
4343,3.60839,0.1714,0.16987,0.0562,130.78,0.09047,-0.28998,0.38045,6591.1157,0.362165,-472.601407,-472.585084,-472.58414,-472.647656,57.905,-472.963572276
4344,1.01813,0.31259,0.25443,0.0475,128.79,0.079,-0.29445,0.37345,4546.0371,0.362791,-472.598246,-472.582292,-472.581348,-472.643628,57.622,-472.961036379
4346,2.09388,0.20391,0.19447,0.0663,130.32,0.08313,-0.29578,0.37891,5823.4435,0.362583,-472.601128,-472.584992,-472.584047,-472.646624,57.771,-472.963710554
4347,2.67897,0.19284,0.18394,0.0495,130.54,0.09057,-0.29302,0.38359,6064.4089,0.362242,-472.59979,-472.583506,-472.582562,-472.646293,57.876,-472.96203234
4348,1.87061,0.27969,0.26154,0.0777,128.82,0.07656,-0.29322,0.36978,4464.4815,0.362744,-472.591608,-472.575605,-472.574661,-472.636941,57.681,-472.954352531
4349,2.49594,0.2054,0.19793,0.0686,130.05,0.08482,-0.29449,0.37931,5718.4297,0.362257,-472.598279,-472.58206,-472.581116,-472.645222,57.84,-472.960536201
4350,1.13606,0.30542,0.25782,0.0866,128.56,0.08097,-0.2926,0.37357,4482.4197,0.362669,-472.595843,-472.579818,-472.578874,-472.641626,57.673,-472.958512096
4351,2.29854,0.2203,0.21168,0.09,129.43,0.0797,-0.29288,0.37258,5370.9594,0.362669,-472.59551,-472.579468,-472.578524,-472.64087,57.712,-472.95817857
4352,1.92063,0.24647,0.23363,0.0603,128.81,0.0795,-0.29278,0.37228,4931.4851,0.362735,-472.594177,-472.578185,-472.577241,-472.639662,57.654,-472.956912394
4354,2.06729,0.20438,0.19038,0.0553,130.41,0.09129,-0.29352,0.38481,5873.7227,0.362462,-472.599651,-472.58345,-472.582506,-472.645736,57.797,-472.962112905
4355,2.80982,0.22296,0.21619,0.0667,129.06,0.07397,-0.29543,0.3694,5266.5916,0.362903,-472.596681,-472.580758,-472.579813,-472.642589,57.535,-472.959584415
4356,2.8448,0.20141,0.19723,0.0746,129.66,0.0836,-0.29208,0.37568,5732.2599,0.362594,-472.595804,-472.579689,-472.578745,-472.641813,57.716,-472.95839867
4357,2.3893,0.20164,0.1993,0.0587,129.73,0.0793,-0.293,0.3723,5749.4557,0.362509,-472.599936,-472.583834,-472.582889,-472.645563,57.715,-472.962445196
4358,2.09751,0.20941,0.19902,0.0576,129.74,0.08318,-0.29228,0.37546,5674.8892,0.362459,-472.600011,-472.583865,-472.582921,-472.645848,57.764,-472.962469412
4359,2.34673,0.20578,0.20004,0.0855,129.96,0.08685,-0.29322,0.38007,5684.8439,0.362413,-472.597347,-472.581176,-472.580232,-472.643186,57.812,-472.959759301
4361,2.51157,0.2081,0.2021,0.0505,129.81,0.0833,-0.2958,0.3791,5620.3082,0.362604,-472.598279,-472.582227,-472.581283,-472.644366,57.655,-472.960882811
4362,1.92844,0.21606,0.2022,0.0169,129.92,0.0833,-0.29368,0.37698,5596.7105,0.362647,-472.599701,-472.583583,-472.582639,-472.645835,57.709,-472.962348377
4363,0.8955,0.33569,0.25642,0.0329,129.11,0.08177,-0.29746,0.37923,4485.4758,0.362454,-472.599935,-472.583804,-472.582859,-472.646006,57.762,-472.962388972
4364,2.17928,0.19076,0.18195,0.057,130.62,0.0917,-0.29391,0.38561,6174.4028,0.362349,-472.601258,-472.585037,-472.584092,-472.64708,57.848,-472.963607049
4366,1.51287,0.24565,0.22314,0.0882,129.39,0.08659,-0.29418,0.38077,5117.8867,0.362506,-472.595772,-472.57962,-472.578676,-472.642088,57.787,-472.958278441
4367,3.38583,0.19569,0.19506,0.057,129.76,0.09214,-0.2969,0.38904,5823.1691,0.362444,-472.598472,-472.582337,-472.581393,-472.644974,57.734,-472.96091637
4368,4.91677,0.15446,0.15236,0.0591,131.53,0.08972,-0.28677,0.37649,7246.0618,0.361978,-472.604473,-472.588054,-472.58711,-472.650335,58.006,-472.966451155
4369,1.08933,0.29533,0.25754,0.041,128.92,0.08662,-0.2938,0.38042,4576.0733,0.362615,-472.59582,-472.579739,-472.578795,-472.641573,57.733,-472.958435051
4370,2.37358,0.19488,0.18726,0.0666,130.47,0.09214,-0.29341,0.38555,6013.9635,0.362495,-472.599574,-472.583427,-472.582483,-472.645349,57.779,-472.962069017
4371,2.98704,0.22235,0.22114,0.0175,128.99,0.07391,-0.29287,0.36678,5212.8481,0.362825,-472.59687,-472.580935,-472.579991,-472.64297,57.527,-472.959694574
4372,1.85477,0.22433,0.21073,0.0912,129.84,0.08816,-0.29106,0.37922,5408.1968,0.362332,-472.595745,-472.57952,-472.578576,-472.642133,57.86,-472.958076515
4373,2.19059,0.21228,0.19958,0.0823,129.8,0.08697,-0.29285,0.37982,5619.4285,0.362561,-472.595545,-472.579404,-472.57846,-472.641497,57.762,-472.958106065
4374,2.14078,0.21784,0.20992,0.0509,129.21,0.07591,-0.29115,0.36706,5445.6351,0.36274,-472.59842,-472.582424,-472.58148,-472.643911,57.59,-472.961159323
4375,2.13786,0.21571,0.20568,0.0282,129.77,0.08263,-0.29647,0.3791,5531.9604,0.362559,-472.598211,-472.582106,-472.581162,-472.644439,57.73,-472.960769921
4376,3.25155,0.17244,0.16799,0.0928,130.85,0.08612,-0.28678,0.3729,6614.5627,0.36184,-472.600604,-472.584168,-472.583224,-472.647265,58.042,-472.962443988
4377,2.18074,0.24576,0.23816,0.0593,128.37,0.07328,-0.29118,0.36446,4877.0213,0.363081,-472.595119,-472.579305,-472.57836,-472.640672,57.452,-472.958199642
4378,2.18424,0.19905,0.18986,0.0646,130.03,0.08295,-0.29171,0.37466,5928.8865,0.362527,-472.599807,-472.583689,-472.582745,-472.645571,57.736,-472.962333791
4379,1.46769,0.21749,0.20469,0.0584,130.25,0.09198,-0.2956,0.38758,5630.4701,0.362406,-472.6014,-472.585205,-472.584261,-472.647546,57.814,-472.963805726
4380,1.89386,0.21749,0.20897,0.0733,129.67,0.07958,-0.29302,0.3726,5498.7336,0.362505,-472.599914,-472.583824,-472.58288,-472.645726,57.73,-472.962418067
4381,1.567,0.24156,0.22568,0.0763,129.38,0.0881,-0.29337,0.38147,5126.7267,0.362436,-472.595902,-472.579721,-472.578776,-472.642236,57.81,-472.958338385
4382,1.26593,0.23509,0.21185,0.0545,129.96,0.09002,-0.29438,0.3844,5406.4819,0.362132,-472.601586,-472.58531,-472.584366,-472.647813,57.918,-472.96371782
